panel_num,time(hh:mm:ss),date(dd//mm/yy),voltage(mV),current(mA),power(mW),theta0,theta1
3,09:13:44,03/10/24,18148,380,6914,,
1,09:23:44,03/10/24,15624,321,5020,,
2,09:23:44,03/10/24,15280,289,4430,-30.00,-30.00
3,09:23:44,03/10/24,15716,329,5190,,
1,09:33:41,03/10/24,7640,156,1196,,
2,09:33:41,03/10/24,7636,160,1032,0.00,0.00
3,09:33:41,03/10/24,7292,153,1114,,
1,09:43:46,03/10/24,18632,381,7108,,
2,09:43:46,03/10/24,18396,376,6236,-30.00,-30.00
3,09:43:46,03/10/24,18664,391,7310,,
1,09:53:44,03/10/24,18980,388,7380,,
2,09:53:44,03/10/24,18680,380,6518,-30.00,-30.00
3,09:53:44,03/10/24,18956,397,7540,,
1,10:03:44,03/10/24,17976,368,6630,,
2,10:03:44,03/10/24,17104,356,5204,-30.00,-30.00
3,10:03:44,03/10/24,18188,381,6944,,
1,10:13:41,03/10/24,17644,361,6380,,
2,10:13:41,03/10/24,17036,347,5414,0.00,-30.00
3,10:13:41,03/10/24,18288,383,7016,,
1,10:23:46,03/10/24,11568,237,2746,,
2,10:23:46,03/10/24,11004,215,2370,-30.00,0.00
3,10:23:46,03/10/24,10964,230,2524,,
1,10:33:41,03/10/24,7920,162,1284,,
2,10:33:41,03/10/24,7944,159,1182,0.00,0.00
3,10:33:41,03/10/24,7352,154,1134,,
1,10:43:43,03/10/24,7976,163,1300,,
2,10:43:43,03/10/24,7960,153,1218,0.00,0.00
3,10:43:43,03/10/24,7456,156,1166,,
1,10:53:43,03/10/24,11724,239,2808,,
2,10:53:43,03/10/24,11460,222,2552,0.00,0.00
3,10:53:43,03/10/24,11428,239,2740,,
1,11:03:43,03/10/24,13424,274,3690,,
2,11:03:43,03/10/24,12924,262,3068,0.00,0.00
3,11:03:43,03/10/24,13284,278,3700,,
1,11:13:46,03/10/24,18632,381,7114,,
2,11:13:46,03/10/24,18696,376,6766,-28.54,-7.48
3,11:13:46,03/10/24,18688,392,7330,,
1,11:23:44,03/10/24,18660,382,7136,,
2,11:23:44,03/10/24,18788,374,7032,-30.00,0.00
3,11:23:44,03/10/24,18772,394,7396,,
1,11:33:44,03/10/24,18736,384,7200,,
2,11:33:44,03/10/24,18824,377,6950,-30.00,0.00
3,11:33:44,03/10/24,18868,396,7474,,
1,11:43:44,03/10/24,18704,383,7174,,
2,11:43:44,03/10/24,18820,376,6982,-30.00,0.00
3,11:43:44,03/10/24,18784,394,7406,,
1,11:53:44,03/10/24,18800,385,7252,,
2,11:53:44,03/10/24,18964,379,7196,-28.58,2.46
3,11:53:44,03/10/24,18892,396,7490,,
1,12:03:43,03/10/24,15468,316,4896,,
2,12:03:43,03/10/24,15592,313,4712,-28.57,4.94
3,12:03:43,03/10/24,16320,341,5570,,
1,12:13:44,03/10/24,18868,386,7308,,
2,12:13:44,03/10/24,18768,376,7058,-28.54,7.42
3,12:13:44,03/10/24,18848,395,7462,,
1,12:23:41,03/10/24,19288,395,7632,,
2,12:23:41,03/10/24,18808,376,7078,0.00,30.00
3,12:23:41,03/10/24,19224,403,7760,,
1,12:33:46,03/10/24,15332,314,4826,,
2,12:33:46,03/10/24,14828,297,4404,-28.46,12.32
3,12:33:46,03/10/24,14892,312,4654,,
1,12:43:44,03/10/24,18724,384,7196,,
2,12:43:44,03/10/24,18664,373,6976,-30.00,30.00
3,12:43:44,03/10/24,18644,391,7294,,
1,12:53:44,03/10/24,18900,387,7334,,
2,12:53:44,03/10/24,18932,379,7180,-30.00,30.00
3,12:53:44,03/10/24,18784,394,7406,,
1,13:03:44,03/10/24,18836,386,7284,,
2,13:03:44,03/10/24,18816,376,7094,-30.00,30.00
3,13:03:44,03/10/24,18740,393,7372,,
1,13:13:44,03/10/24,16648,342,5692,,
2,13:13:44,03/10/24,16808,336,5662,-28.15,21.80
3,13:13:44,03/10/24,17120,359,6150,,
1,13:23:44,03/10/24,18820,386,7274,,
2,13:23:44,03/10/24,18888,378,7150,-30.00,30.00
3,13:23:44,03/10/24,18588,390,7252,,
1,13:33:44,03/10/24,9716,199,1944,,
2,13:33:44,03/10/24,9276,186,1730,-27.92,26.31
3,13:33:44,03/10/24,8300,174,1446,,
1,13:43:41,03/10/24,18560,381,7072,,
2,13:43:41,03/10/24,18624,373,6950,0.00,30.00
3,13:43:41,03/10/24,18240,382,6980,,
1,13:53:46,03/10/24,13836,283,3938,,
2,13:53:46,03/10/24,13076,263,3438,-27.61,30.63
3,13:53:46,03/10/24,10924,229,2510,,
1,14:03:44,03/10/24,18492,379,7022,,
2,14:03:44,03/10/24,18252,365,6672,-27.43,32.70
3,14:03:44,03/10/24,17408,365,6360,,
1,14:13:44,03/10/24,18016,370,6666,,
2,14:13:44,03/10/24,17564,352,6180,-27.22,34.71
3,14:13:44,03/10/24,16140,338,5470,,
1,14:23:44,03/10/24,17920,368,6602,,
2,14:23:44,03/10/24,17624,353,6232,-26.98,36.65
3,14:23:44,03/10/24,15492,324,5034,,
1,14:33:44,03/10/24,17896,367,6580,,
2,14:33:44,03/10/24,17516,351,6148,-26.72,38.52
3,14:33:44,03/10/24,14636,307,4500,,
1,14:43:44,03/10/24,17916,368,6600,,
2,14:43:44,03/10/24,17324,347,6020,-26.42,40.32
3,14:43:44,03/10/24,13800,289,3998,,
1,14:53:44,03/10/24,17764,365,6484,,
2,14:53:44,03/10/24,17256,346,5976,-26.07,42.04
3,14:53:44,03/10/24,12948,271,3516,,
1,15:03:43,03/10/24,17660,363,6410,,
2,15:03:43,03/10/24,17112,343,5878,-25.68,43.68
3,15:03:43,03/10/24,11956,251,3002,,
1,15:13:41,03/10/24,17540,360,6322,,
2,15:13:41,03/10/24,16956,340,5768,0.00,60.00
3,15:13:41,03/10/24,7684,160,1236,,
1,15:23:43,03/10/24,17532,360,6314,,
2,15:23:43,03/10/24,16888,338,5718,0.00,60.00
3,15:23:43,03/10/24,2548,53,138,,
1,15:33:43,03/10/24,17164,352,6046,,
2,15:33:43,03/10/24,16680,334,5570,0.00,60.00
3,15:33:43,03/10/24,1904,40,76,,
1,15:43:43,03/10/24,17160,352,6042,,
2,15:43:43,03/10/24,16612,332,5524,0.00,60.00
3,15:43:43,03/10/24,1708,35,62,,
1,15:53:43,03/10/24,16536,339,5610,,
2,15:53:43,03/10/24,16176,323,5236,0.00,60.00
3,15:53:43,03/10/24,1600,33,52,,
1,16:03:43,03/10/24,16224,332,5394,,
2,16:03:43,03/10/24,15784,315,4980,0.00,60.00
3,16:03:43,03/10/24,1500,31,46,,
1,16:13:43,03/10/24,16060,329,5286,,
2,16:13:43,03/10/24,15420,308,4748,0.00,60.00
3,16:13:43,03/10/24,1404,29,42,,
1,16:23:43,03/10/24,15360,314,4834,,
2,16:23:43,03/10/24,14788,295,4372,0.00,60.00
3,16:23:43,03/10/24,1324,27,36,,
1,16:33:43,03/10/24,14548,297,4336,,
2,16:33:43,03/10/24,14096,281,3974,0.00,60.00
3,16:33:43,03/10/24,1240,26,32,,
1,16:43:44,03/10/24,13748,281,3874,,
2,16:43:44,03/10/24,12400,248,3084,-14.20,55.10
3,16:43:44,03/10/24,1064,22,22,,
1,16:53:43,03/10/24,12880,263,3392,,
2,16:53:43,03/10/24,3216,65,210,0.00,30.00
3,16:53:43,03/10/24,960,20,20,,
1,17:03:43,03/10/24,11220,229,2572,,
2,17:03:43,03/10/24,1484,30,46,0.00,60.00
3,17:03:43,03/10/24,844,17,16,,
1,17:13:44,03/10/24,9464,193,1832,,
2,17:13:44,03/10/24,1236,25,32,1.41,56.56
3,17:13:44,03/10/24,716,15,10,,
1,17:23:46,03/10/24,1440,29,42,,
2,17:23:46,03/10/24,1016,20,20,12.73,56.83
3,17:23:46,03/10/24,576,12,6,,
1,17:33:50,03/10/24,1016,21,22,,
2,17:33:50,03/10/24,748,15,14,30.66,56.99
3,17:33:50,03/10/24,432,9,4,,
1,17:43:50,03/10/24,556,11,6,,
2,17:43:50,03/10/24,488,10,6,0.00,30.00
3,17:43:50,03/10/24,276,5,0,,
1,17:54:17,03/10/24,196,4,0,,
2,17:54:17,03/10/24,128,3,0,81.00,57.00
3,17:54:17,03/10/24,132,2,0,,
1,05:34:11,04/10/24,100,2,0,,
2,05:34:11,04/10/24,104,2,0,79.38,-56.96
3,05:34:11,04/10/24,172,3,0,,
1,05:44:04,04/10/24,448,9,4,,
2,05:44:04,04/10/24,296,5,4,55.69,-57.01
3,05:44:04,04/10/24,336,7,4,,
1,05:53:55,04/10/24,860,18,16,,
2,05:53:55,04/10/24,540,13,6,32.13,-56.96
3,05:53:55,04/10/24,504,10,6,,
1,06:03:47,04/10/24,1212,25,30,,
2,06:03:47,04/10/24,796,14,10,14.72,-56.79
3,06:03:47,04/10/24,676,14,10,,
1,06:13:50,04/10/24,5412,110,596,,
2,06:13:50,04/10/24,1036,18,20,3.34,-56.52
3,06:13:50,04/10/24,880,18,16,,
1,06:23:48,04/10/24,1904,39,76,,
2,06:23:48,04/10/24,1316,24,32,-4.12,-56.14
3,06:23:48,04/10/24,1100,23,26,,
1,06:33:41,04/10/24,2240,45,102,,
2,06:33:41,04/10/24,1552,56,46,30.00,-60.00
3,06:33:41,04/10/24,1436,30,42,,
1,06:43:46,04/10/24,2916,59,174,,
2,06:43:46,04/10/24,3512,95,144,0.00,-30.00
3,06:43:46,04/10/24,1968,41,82,,
1,06:53:43,04/10/24,4332,88,384,,
2,06:53:43,04/10/24,4560,149,230,0.00,-60.00
3,06:53:43,04/10/24,2416,50,122,,
1,07:03:47,04/10/24,10324,210,2172,,
2,07:03:47,04/10/24,5888,69,410,-17.67,-53.56
3,07:03:47,04/10/24,2384,50,122,,
1,07:13:45,04/10/24,4912,100,492,,
2,07:13:45,04/10/24,2768,71,112,-19.31,-52.66
3,07:13:45,04/10/24,2036,42,88,,
1,07:23:44,04/10/24,13912,283,3942,,
2,07:23:44,04/10/24,6048,179,394,-30.00,-60.00
3,07:23:44,04/10/24,2540,53,134,,
1,07:33:45,04/10/24,15816,322,5102,,
2,07:33:45,04/10/24,7340,220,570,-30.00,-60.00
3,07:33:45,04/10/24,3368,70,240,,
1,07:43:45,04/10/24,9816,200,1966,,
2,07:43:45,04/10/24,6128,83,512,-30.00,-60.00
3,07:43:45,04/10/24,3156,66,210,,
1,07:53:44,04/10/24,9752,199,1940,,
2,07:53:44,04/10/24,4584,129,252,-30.00,-60.00
3,07:53:44,04/10/24,3064,64,196,,
1,08:03:45,04/10/24,10836,221,2398,,
2,08:03:45,04/10/24,5844,158,420,-24.04,-46.68
3,08:03:45,04/10/24,3128,65,206,,
1,08:13:44,04/10/24,16960,346,5882,,
2,08:13:44,04/10/24,12292,299,2044,-24.59,-45.21
3,08:13:44,04/10/24,3444,72,250,,
1,08:23:44,04/10/24,16808,343,5778,,
2,08:23:44,04/10/24,13908,213,2972,-30.00,-60.00
3,08:23:44,04/10/24,4436,93,412,,
1,08:33:45,04/10/24,12716,260,3312,,
2,08:33:45,04/10/24,7220,193,620,-25.50,-42.01
3,08:33:45,04/10/24,9064,190,1724,,
1,08:43:44,04/10/24,17852,365,6528,,
2,08:43:44,04/10/24,13724,319,2680,-25.87,-40.28
3,08:43:44,04/10/24,15412,323,4988,,
1,08:53:44,04/10/24,17680,362,6402,,
2,08:53:44,04/10/24,16128,276,4466,-26.19,-38.49
3,08:53:44,04/10/24,16228,340,5542,,
1,09:03:44,04/10/24,17636,361,6380,,
2,09:03:44,04/10/24,15296,337,3794,-30.00,-30.00
3,09:03:44,04/10/24,17196,360,6204,,
1,09:13:44,04/10/24,17672,362,6406,,
2,09:13:44,04/10/24,17096,313,5364,-30.00,-30.00
3,09:13:44,04/10/24,17472,366,6410,,
1,09:23:44,04/10/24,18048,370,6684,,
2,09:23:44,04/10/24,16152,350,4296,-30.00,-30.00
3,09:23:44,04/10/24,18008,378,6810,,
1,09:33:44,04/10/24,11028,226,2494,,
2,09:33:44,04/10/24,11108,205,2280,-27.15,-30.60
3,09:33:44,04/10/24,9844,206,2032,,
1,09:43:44,04/10/24,10732,219,2360,,
2,09:43:44,04/10/24,9628,214,1540,-30.00,-30.00
3,09:43:44,04/10/24,9392,197,1852,,
1,09:53:44,04/10/24,14604,299,4372,,
2,09:53:44,04/10/24,13788,240,3312,-30.00,-30.00
3,09:53:44,04/10/24,13520,284,3840,,
1,10:03:44,04/10/24,18132,371,6744,,
2,10:03:44,04/10/24,16680,356,4758,-30.00,-30.00
3,10:03:44,04/10/24,18324,384,7048,,
1,10:13:44,04/10/24,12956,266,3448,,
2,10:13:44,04/10/24,13204,250,3306,-27.73,-21.78
3,10:13:44,04/10/24,13180,276,3648,,
1,10:23:44,04/10/24,15652,321,5024,,
2,10:23:44,04/10/24,14544,307,3690,-27.83,-19.46
3,10:23:44,04/10/24,16260,341,5548,,
1,10:33:41,04/10/24,7804,160,1248,,
2,10:33:41,04/10/24,8132,163,1262,0.00,0.00
3,10:33:41,04/10/24,7632,160,1222,,
1,10:43:46,04/10/24,10180,208,2120,,
2,10:43:46,04/10/24,10168,201,2048,-28.00,-14.72
3,10:43:46,04/10/24,9724,203,1982,,
1,10:53:44,04/10/24,17424,356,6216,,
2,10:53:44,04/10/24,17152,352,5434,-28.06,-12.30
3,10:53:44,04/10/24,17976,377,6784,,
1,11:03:43,04/10/24,7760,159,1236,,
2,11:03:43,04/10/24,7528,154,1046,-28.11,-9.86
3,11:03:43,04/10/24,7324,153,1128,,
1,11:13:44,04/10/24,15756,322,5080,,
2,11:13:44,04/10/24,15268,294,4500,-30.00,0.00
3,11:13:44,04/10/24,16272,341,5554,,
1,11:23:44,04/10/24,18532,379,7032,,
2,11:23:44,04/10/24,18480,370,6626,-28.17,-4.93
3,11:23:44,04/10/24,18696,392,7336,,
1,11:33:44,04/10/24,8452,173,1462,,
2,11:33:44,04/10/24,8296,168,1278,-30.00,0.00
3,11:33:44,04/10/24,8268,173,1432,,
1,11:43:44,04/10/24,17412,356,6204,,
2,11:43:44,04/10/24,16936,334,5660,-30.00,0.00
3,11:43:44,04/10/24,18088,379,6868,,
1,11:53:44,04/10/24,18436,377,6956,,
2,11:53:44,04/10/24,18376,366,6740,-30.00,0.00
3,11:53:44,04/10/24,18604,390,7262,,
1,12:03:44,04/10/24,16900,345,5862,,
2,12:03:44,04/10/24,16272,325,5292,-28.17,5.01
3,12:03:44,04/10/24,17644,370,6540,,
1,12:13:44,04/10/24,18676,382,7150,,
2,12:13:44,04/10/24,18720,375,6862,-30.00,0.00
3,12:13:44,04/10/24,18732,393,7366,,
1,12:23:44,04/10/24,18584,381,7084,,
2,12:23:44,04/10/24,18568,370,6848,-30.00,0.00
3,12:23:44,04/10/24,18600,390,7262,,
1,12:33:44,04/10/24,9604,197,1898,,
2,12:33:44,04/10/24,9308,186,1730,-28.06,12.38
3,12:33:44,04/10/24,8976,188,1694,,
1,12:43:41,04/10/24,7316,150,1098,,
2,12:43:41,04/10/24,7536,150,1130,0.00,0.00
3,12:43:41,04/10/24,6864,144,990,,
1,12:53:43,04/10/24,8880,181,1616,,
2,12:53:43,04/10/24,8832,176,1556,0.00,0.00
3,12:53:43,04/10/24,8460,177,1500,,
1,13:03:46,04/10/24,17984,368,6616,,
2,13:03:46,04/10/24,17356,342,5950,-30.00,0.00
3,13:03:46,04/10/24,18224,382,6970,,
1,13:13:44,04/10/24,18052,370,6682,,
2,13:13:44,04/10/24,18020,360,6498,-30.00,30.00
3,13:13:44,04/10/24,17980,377,6786,,
1,13:23:44,04/10/24,18128,372,6748,,
2,13:23:44,04/10/24,18076,362,6548,-30.00,30.00
3,13:23:44,04/10/24,17944,376,6756,,
1,13:33:44,04/10/24,18312,376,6892,,
2,13:33:44,04/10/24,18236,365,6668,-30.00,30.00
3,13:33:44,04/10/24,17992,377,6792,,
1,13:43:44,04/10/24,17192,353,6076,,
2,13:43:44,04/10/24,16720,335,5606,-27.32,28.54
3,13:43:44,04/10/24,16536,347,5742,,
1,13:53:44,04/10/24,18296,376,6884,,
2,13:53:44,04/10/24,18148,364,6610,-27.14,30.67
3,13:53:44,04/10/24,17616,369,6512,,
1,14:03:43,04/10/24,16924,348,5892,,
2,14:03:43,04/10/24,16528,332,5488,-26.94,32.74
3,14:03:43,04/10/24,14888,312,4650,,
1,14:13:44,04/10/24,18676,384,7174,,
2,14:13:44,04/10/24,18500,371,6872,-30.00,30.00
3,14:13:44,04/10/24,17576,368,6482,,
1,14:23:44,04/10/24,13016,267,3486,,
2,14:23:44,04/10/24,12384,249,3086,-26.47,36.68
3,14:23:44,04/10/24,9728,204,1990,,
1,14:33:41,04/10/24,11896,244,2906,,
2,14:33:41,04/10/24,11344,227,2578,0.00,30.00
3,14:33:41,04/10/24,8560,179,1536,,
1,14:43:45,04/10/24,9020,185,1672,,
2,14:43:45,04/10/24,8312,167,1390,-25.86,40.34
3,14:43:45,04/10/24,6844,143,984,,
1,14:53:41,04/10/24,8836,181,1602,,
2,14:53:41,04/10/24,8580,171,1472,0.00,30.00
3,14:53:41,04/10/24,7060,148,1046,,
1,15:03:45,04/10/24,19520,400,7818,,
2,15:03:45,04/10/24,19520,390,7628,-25.06,43.70
3,15:03:45,04/10/24,17772,373,6632,,
1,15:13:46,04/10/24,16836,346,5830,,
2,15:13:46,04/10/24,14540,290,4244,-60.00,60.00
3,15:13:46,04/10/24,11900,250,2978,,
1,15:23:52,04/10/24,8492,174,1478,,
2,15:23:52,04/10/24,7628,152,1166,-24.02,46.73
3,15:23:52,04/10/24,6456,135,874,,
1,15:33:42,04/10/24,15828,324,5132,,
2,15:33:42,04/10/24,14680,293,4312,0.00,60.00
3,15:33:42,04/10/24,6552,137,902,,
1,15:43:45,04/10/24,13812,283,3912,,
2,15:43:45,04/10/24,13236,264,3506,-22.60,49.40
3,15:43:45,04/10/24,4432,92,416,,
1,15:53:42,04/10/24,17832,365,6514,,
2,15:53:42,04/10/24,17380,347,6040,0.00,60.00
3,15:53:42,04/10/24,3672,77,282,,
1,16:03:43,04/10/24,4128,84,350,,
2,16:03:43,04/10/24,3840,77,294,0.00,30.00
3,16:03:43,04/10/24,2512,52,132,,
1,16:13:45,04/10/24,3724,76,286,,
2,16:13:45,04/10/24,3208,64,206,-19.26,52.69
3,16:13:45,04/10/24,2276,47,108,,
1,16:23:42,04/10/24,2908,59,174,,
2,16:23:42,04/10/24,2840,57,160,0.00,30.00
3,16:23:42,04/10/24,2488,52,132,,
1,16:33:43,04/10/24,2020,41,86,,
2,16:33:43,04/10/24,2024,41,78,0.00,0.00
3,16:33:43,04/10/24,1852,38,72,,
1,16:43:43,04/10/24,2220,45,102,,
2,16:43:43,04/10/24,1936,39,76,0.00,30.00
3,16:43:43,04/10/24,1468,30,46,,
1,16:53:44,04/10/24,2168,44,98,,
2,16:53:44,04/10/24,1860,37,68,-9.08,55.67
3,16:53:44,04/10/24,1480,31,46,,
1,17:03:44,04/10/24,4912,100,494,,
2,17:03:44,04/10/24,1724,34,58,0.00,30.00
3,17:03:44,04/10/24,1424,30,42,,
1,17:13:44,04/10/24,1760,36,66,,
2,17:13:44,04/10/24,1336,27,36,3.65,56.53
3,17:13:44,04/10/24,1404,29,42,,
1,17:23:48,04/10/24,960,20,20,,
2,17:23:48,04/10/24,1036,21,22,-30.00,0.00
3,17:23:48,04/10/24,1012,21,22,,
1,17:33:53,04/10/24,484,10,6,,
2,17:33:53,04/10/24,484,10,6,-30.00,0.00
3,17:33:53,04/10/24,448,9,4,,
1,17:43:55,04/10/24,212,4,0,,
2,17:43:55,04/10/24,272,6,0,0.00,30.00
3,17:43:55,04/10/24,232,5,0,,
1,17:54:17,04/10/24,28,1,0,,
2,17:54:17,04/10/24,16,0,0,80.09,56.96
3,17:54:17,04/10/24,60,1,0,,
1,05:34:10,05/10/24,56,1,0,,
2,05:34:10,05/10/24,52,1,0,77.44,-56.92
3,05:34:10,05/10/24,120,2,0,,
1,05:44:08,05/10/24,236,5,0,,
2,05:44:08,05/10/24,176,3,0,55.04,-56.97
3,05:44:08,05/10/24,264,5,0,,
1,05:53:55,05/10/24,408,8,4,,
2,05:53:55,05/10/24,240,6,0,32.95,-56.91
3,05:53:55,05/10/24,256,5,0,,
1,06:03:52,05/10/24,524,11,6,,
2,06:03:52,05/10/24,376,9,4,16.21,-56.75
3,06:03:52,05/10/24,316,6,4,,
1,06:13:45,05/10/24,2220,45,102,,
2,06:13:45,05/10/24,660,15,10,4.93,-56.47
3,06:13:45,05/10/24,540,11,6,,
1,06:23:44,05/10/24,948,19,20,,
2,06:23:44,05/10/24,1132,23,26,0.00,30.00
3,06:23:44,05/10/24,868,18,16,,
1,06:33:41,05/10/24,2792,57,160,,
2,06:33:41,05/10/24,2548,100,122,30.00,-30.00
3,06:33:41,05/10/24,2364,49,118,,
1,06:43:47,05/10/24,2572,53,138,,
2,06:43:47,05/10/24,1640,39,50,-11.65,-55.00
3,06:43:47,05/10/24,1460,30,46,,
1,06:53:44,05/10/24,4500,92,412,,
2,06:53:44,05/10/24,3268,43,144,-14.48,-54.30
3,06:53:44,05/10/24,1760,36,66,,
1,07:03:45,05/10/24,16172,330,5338,,
2,07:03:45,05/10/24,8404,87,734,-30.00,-60.00
3,07:03:45,05/10/24,2964,62,184,,
1,07:13:43,05/10/24,4804,98,472,,
2,07:13:43,05/10/24,4516,78,354,0.00,-30.00
3,07:13:43,05/10/24,3576,75,268,,
1,07:23:46,05/10/24,12632,258,3264,,
2,07:23:46,05/10/24,8488,112,954,-30.00,-60.00
3,07:23:46,05/10/24,2696,56,154,,
1,07:33:43,05/10/24,2820,57,164,,
2,07:33:43,05/10/24,3648,72,266,0.00,0.00
3,07:33:43,05/10/24,3168,66,210,,
1,07:43:45,05/10/24,5668,116,658,,
2,07:43:45,05/10/24,6088,113,692,-21.89,-49.28
3,07:43:45,05/10/24,5048,106,534,,
1,07:53:42,05/10/24,8672,177,1540,,
2,07:53:42,05/10/24,4456,119,256,0.00,-60.00
3,07:53:42,05/10/24,2812,59,168,,
1,08:03:46,05/10/24,8008,161,1334,,
2,08:03:46,05/10/24,5888,139,528,-23.39,-46.60
3,08:03:46,05/10/24,4604,96,446,,
1,08:13:42,05/10/24,2720,56,150,,
2,08:13:42,05/10/24,3076,59,184,0.00,-30.00
3,08:13:42,05/10/24,2576,53,138,,
1,08:23:43,05/10/24,3492,73,256,,
2,08:23:43,05/10/24,3948,77,304,0.00,-30.00
3,08:23:43,05/10/24,3320,69,230,,
1,08:33:43,05/10/24,5000,101,512,,
2,08:33:43,05/10/24,4872,105,416,0.00,-30.00
3,08:33:43,05/10/24,4728,99,468,,
1,08:43:41,05/10/24,2920,60,174,,
2,08:43:41,05/10/24,3648,75,250,30.00,0.00
3,08:43:41,05/10/24,2816,59,168,,
1,08:53:46,05/10/24,11396,233,2654,,
2,08:53:46,05/10/24,10036,220,1682,0.00,-30.00
3,08:53:46,05/10/24,9948,208,2074,,
1,09:03:46,05/10/24,18744,383,7200,,
2,09:03:46,05/10/24,16904,307,5198,-30.00,0.00
3,09:03:46,05/10/24,18212,382,6964,,
1,09:13:44,05/10/24,17864,366,6544,,
2,09:13:44,05/10/24,14488,333,3094,-30.00,-30.00
3,09:13:44,05/10/24,17616,369,6514,,
1,09:23:44,05/10/24,17644,362,6394,,
2,09:23:44,05/10/24,14844,335,3348,-30.00,-30.00
3,09:23:44,05/10/24,17624,370,6520,,
1,09:33:44,05/10/24,17836,366,6534,,
2,09:33:44,05/10/24,17396,325,5666,-30.00,-30.00
3,09:33:44,05/10/24,17808,373,6656,,
1,09:43:44,05/10/24,17840,366,6540,,
2,09:43:44,05/10/24,14816,335,5904,-30.00,-30.00
3,09:43:44,05/10/24,17904,375,6728,,
1,09:53:44,05/10/24,17960,369,6632,,
2,09:53:44,05/10/24,17296,318,5502,-30.00,-30.00
3,09:53:44,05/10/24,18064,379,6848,,
1,10:03:44,05/10/24,6356,129,822,,
2,10:03:44,05/10/24,5464,117,488,-30.00,0.00
3,10:03:44,05/10/24,6044,125,756,,
1,10:13:44,05/10/24,17772,365,6498,,
2,10:13:44,05/10/24,17720,346,6130,-30.00,-30.00
3,10:13:44,05/10/24,18020,378,6816,,
1,10:23:41,05/10/24,4268,88,376,,
2,10:23:41,05/10/24,4568,91,420,0.00,0.00
3,10:23:41,05/10/24,4316,90,390,,
1,10:33:43,05/10/24,18592,381,7088,,
2,10:33:43,05/10/24,13172,264,3484,0.00,30.00
3,10:33:43,05/10/24,18964,397,7546,,
1,10:43:46,05/10/24,4520,92,420,,
2,10:43:46,05/10/24,4428,88,390,-30.00,0.00
3,10:43:46,05/10/24,4244,89,376,,
1,10:53:44,05/10/24,18036,370,6682,,
2,10:53:44,05/10/24,17992,359,6462,-30.00,0.00
3,10:53:44,05/10/24,18208,382,6960,,
1,11:03:44,05/10/24,4484,92,416,,
2,11:03:44,05/10/24,4436,92,360,-27.71,-9.78
3,11:03:44,05/10/24,4536,95,432,,
1,11:13:44,05/10/24,5968,122,734,,
2,11:13:44,05/10/24,5820,118,636,-27.75,-7.32
3,11:13:44,05/10/24,5688,119,678,,
1,11:23:39,05/10/24,18980,389,7400,,
2,11:23:39,05/10/24,11716,244,2434,30.00,0.00
3,11:23:39,05/10/24,19068,400,7632,,
1,11:33:48,05/10/24,5232,107,564,,
2,11:33:48,05/10/24,5160,101,524,-27.80,-2.37
3,11:33:48,05/10/24,5084,106,544,,
1,11:43:44,05/10/24,17156,350,6098,,
2,11:43:44,05/10/24,16448,333,5478,-30.00,0.00
3,11:43:44,05/10/24,17448,368,6420,,
1,11:53:44,05/10/24,17588,362,6370,,
2,11:53:44,05/10/24,17444,350,6122,-30.00,0.00
3,11:53:44,05/10/24,17892,375,6720,,
1,12:03:44,05/10/24,18848,388,7314,,
2,12:03:44,05/10/24,18456,370,6848,-30.00,30.00
3,12:03:44,05/10/24,18844,395,7452,,
1,12:13:41,05/10/24,12296,253,3110,,
2,12:13:41,05/10/24,11404,230,2624,0.00,0.00
3,12:13:41,05/10/24,11756,247,2896,,
1,12:23:43,05/10/24,6636,136,904,,
2,12:23:43,05/10/24,6868,138,914,0.00,0.00
3,12:23:43,05/10/24,5988,125,754,,
1,12:33:43,05/10/24,12380,254,3146,,
2,12:33:43,05/10/24,12296,246,2966,0.00,0.00
3,12:33:43,05/10/24,11796,247,2920,,
1,12:43:46,05/10/24,13092,268,3512,,
2,12:43:46,05/10/24,12852,257,3304,-27.59,14.86
3,12:43:46,05/10/24,12692,267,3372,,
1,12:53:41,05/10/24,9120,187,1710,,
2,12:53:41,05/10/24,9096,183,1664,0.00,0.00
3,12:53:41,05/10/24,8436,177,1490,,
1,13:03:43,05/10/24,18356,378,6938,,
2,13:03:43,05/10/24,18084,363,6566,0.00,30.00
3,13:03:43,05/10/24,18244,382,6986,,
1,13:13:46,05/10/24,17968,370,6658,,
2,13:13:46,05/10/24,17912,360,6462,-30.00,30.00
3,13:13:46,05/10/24,17860,374,6694,,
1,13:23:41,05/10/24,7612,157,1196,,
2,13:23:41,05/10/24,7688,155,1192,0.00,0.00
3,13:23:41,05/10/24,7084,148,1052,,
1,13:33:51,05/10/24,15384,315,4860,,
2,13:33:51,05/10/24,14960,301,4482,-27.03,26.41
3,13:33:51,05/10/24,14412,303,4348,,
1,13:43:44,05/10/24,17628,363,6402,,
2,13:43:44,05/10/24,17484,351,6148,-30.00,30.00
3,13:43:44,05/10/24,17172,360,6186,,
1,13:53:44,05/10/24,17192,354,6098,,
2,13:53:44,05/10/24,16724,336,5630,-30.00,30.00
3,13:53:44,05/10/24,16524,346,5732,,
1,14:03:42,05/10/24,6832,141,964,,
2,14:03:42,05/10/24,6464,130,846,0.00,30.00
3,14:03:42,05/10/24,5728,120,688,,
1,14:13:43,05/10/24,15616,321,5020,,
